title,description,url,published_date,publisher,keyword,bank,sector,text_for_sentiment,sentiment_compound,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label,source,collected_at
Kotak Mahindra Bank to split stock after 15 years; board meet on Nov 21 - Business Standard,Kotak Mahindra Bank to split stock after 15 years; board meet on Nov 21  Business Standard,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPZ0NzWEt0N0ZIeExZTFFCWUI5a2dsYlBuSVliX2hwMlk5di1VQzRhMi1OdmJJTGNHUDB6SHhNVDBmaEdKaUVLRkVaejE3UVItdjI5SzA3WkxOa24xdmxfeFRHTHJ1ZUxLS0ltT1kxbUdOUGtrdUMzYnFnZFV1Q0s4d0d2bHhQMS12dXpZdUZVMFhObC1DcFN2akpmdk1XM0pFOEdqcHZRal92NGhiZlVENmw5LXpiOTVncmVlMy1XcE5VWEVrT3RqUTZJVFp1Y2ZOTV840gHYAUFVX3lxTE8zOTR5b2c2Tm5JcE1IWmlhUEZnVUo3SW03OExpekJBNDhSUmY4YWducVlWcEZrUFRMeDZDUUowWndvVEFaeDV4M3V2UHY2YlZTZ005WEhmXzBad3RkelRnNzA1VHVQTUNsVnJ2VlpZd05pSk1mV2J2OTJqVm90aHhJa0drY1hsMmpaNE1zcFQ3dUF2RklrRmt1VGJsYW5pam9kQWxma0QwZ3VIU0dRb0RnNDR5QlhfWjBEYU5fTGVPWkVURVF4RUM1UF85S0tZa1ZTUGcxWGgybg?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 14 Nov 2025 08:00:00 GMT",Business Standard,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank to split stock after 15 years; board meet on Nov 21 - Business Standard Kotak Mahindra Bank to split stock after 15 years; board meet on Nov 21  Business Standard,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank SMS alert charges revised from December; check details - The Indian Express,Kotak Mahindra Bank SMS alert charges revised from December; check details  The Indian Express,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNT0VaZ0dQOWtpYWxCTi1IWklRT0k0by1LMXd3enh0VmN0anNnbUlsQl9qTXFSOFRiUlltMGpVRkZnWGJEMXMzcnBick1DeldNZU1NbVVKdUNlUXdhSDlyYUI4SVhjUVo0ZFhsNnhoZU92RDA2UHRWa0NfRElwNW10ZmtLNG5hQ1Y4Y1d5OWRqc041QXl2ZVlHQlNKd0JBdXFzcjJzc25uUlNRdGpjVmtiZktCVjJ3WkVVcU1iYzhuandYbFnSAcoBQVVfeXFMTVd4RHZ5dWYwelJQcmxyY3lhNUdSWUphN0dPY0dnVUFmTGhFY1hnNjQzajJXNzNENlVTT0FfYzIxNmc1aXhOWW52V0p1U091LXBKaERpT1A0cFliakdSUkNlLW9lS1FzY2xzRXczZkhoTWViUDdNS0hjblczVllETnZhR1VvTGpsXzVBZVhTVV9TMDVLdFJBLU9MalY5bndlVlNCMFphbFpzQklWZk4zVGFTcnpYWF90eFh4QmZuY09pWXV3WUp6LW9wUQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 07 Nov 2025 08:00:00 GMT",The Indian Express,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank SMS alert charges revised from December; check details - The Indian Express Kotak Mahindra Bank SMS alert charges revised from December; check details  The Indian Express,0.0516,0.131,0.744,0.125,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank shares rise over 1% ahead of board meet to consider stock split - Moneycontrol,Kotak Mahindra Bank shares rise over 1% ahead of board meet to consider stock split  Moneycontrol,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOSzlwTUg0VTcyWng0UFc4NjJqUUJLbHY5ck9NWDRVbkRYS2tRV1hfRXVKbmFIY1BGWmd6ZnhsdW5GMzhvZFd4RkdKSlA0UzBlWlJyM0M0LUVzeS1WOVFPNjNLYTJpNk5DOHFHMmF5OW5sV19OTFFlVVdYRlFmYmRJNV94NGZ2Y3ZfZDc5XzlBVHFTWEswTWlCVE9qZzNCdTB4ZzRQT2RfZ00zSkZ2Wno5VmZkR3l5cHo4Sk5PNW9UNEJRZ0lNRmtkaUIxbEJpbW9IWWo2WDZVSWVqLVBXZUVwYzFpRdIB6AFBVV95cUxOUWxDNUtBdGREZWRNWldnLWR5V1pwbUU5RkM4dmtnc0VjcWJaZjdwRDJZUVoycl9nalhPdHRySnlCQTZIRTdwMktFQlBfb1NtZTlLZlpfRDc3RFpJWUpPTzVna2JqbU5GcXlXNUxPRTA2Mk5wMW5URy1JUk13MGwwd3RPWFlwWFhsMk5aRUtOUURBQ1lJNExEUW9KMjFPY1NyR29IWmZsTDVmMG1Gak11N05LVEtVSExRV0JrYXpPSzU3aTlPNk1KWElUZ3FObDJVYi11QkpnWXNvN1hGUzRhX0sxbF9QZnhs?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 17 Nov 2025 08:00:00 GMT",Moneycontrol,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank shares rise over 1% ahead of board meet to consider stock split - Moneycontrol Kotak Mahindra Bank shares rise over 1% ahead of board meet to consider stock split  Moneycontrol,0.5267,0.124,0.876,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank is charging Rs 0.15/SMS if you fail to maintain this minimum balance in your account - The Economic Times,Kotak Mahindra Bank is charging Rs 0.15/SMS if you fail to maintain this minimum balance in your account  The Economic Times,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNTzdUbGJvVXlNaTY2QkpKd0t2MVhfNGlDay1NVndmenlmOVdka1NGVmlnbFJQWEZlRXhweGpuazd0U0dsNkpqN1Zaak1RS3U5blp5WFQ1RFRpZE5udWRqX3hTUlg3MUdtNmRaaXJLeFllWkV4bm1QcUI5dnNkNFl4VVlWMmlQU1BxYVgySnNZbG0tMUwtTHdSZmZYdEQtS1hISnpXd1plVUd4c0ZrZHhKbzFHaV92OEpWcWpuUWxfcGItQS0wckVTdl9XOW9xc1JwR0h4NlJIS3didjgzemhUbjViOXRSN2N6VXhmYXZza196WnNrSmpIMzE3YzZmVTTSAYQCQVVfeXFMTlNlUjIxMTZrYmpYUnFtdGxvMTJCTGx4MnNtNmluU05HVnRieFFKZ2ZwT2w3V3YwVXpIbmRKSjFaVm9GZ2Z1aS1fY2Z3clZKdEhtMEl2bHZIRC1GZWpUcTFNYVJvVGxSSkN1MVRJU1RLQm1abWI4UVl1N3hzMWhvS3VqUkQxSUJVeDE1czBWZTJ0YWk0NktReURqYXlCd1R1aGZWUm1DSUZaRi14enVEOEhkQ2J3Yl9qaXdKZ01jNmNodGMySm1GWUFwWTNNbDRCa1FtdTg4cWU3enpKTkRtR0NFZTFDRmkxVEpPWDc2dFdfcDBUVFo3OERGZ3JvT1QyUE9VbEE?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Tue, 11 Nov 2025 08:00:00 GMT",The Economic Times,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank is charging Rs 0.15/SMS if you fail to maintain this minimum balance in your account - The Economic Times Kotak Mahindra Bank is charging Rs 0.15/SMS if you fail to maintain this minimum balance in your account  The Economic Times,-0.7906,0.0,0.854,0.146,negative,GNews,2025-12-09 13:45:54
Kotak Bank's Q2 consolidated net profit down 11% YoY on higher provisions - Business Standard,Kotak Bank's Q2 consolidated net profit down 11% YoY on higher provisions  Business Standard,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQY1g5clFnMnhxQlhEWmpYYWlmS0txTlhLQ3JWREdRa3Z1NXVXOVlPb3ZwdXJjY2VlSXhfaHdXSHdKRHVNVDFqaU9lYXZiNnhaN2tkQ2lRNWdhUWVGb1lIRV9fTmt6Ry1aakFkNlFBZGJyQWF3am9GSTZGWDdVcVNnQ1hfQmtBN3BfUl9RZHg3SENGOTlUbjVrMExfeW55N2pWZGVONExxZ3FYNXlKa29mNkNCVllLSDllekFkbFNvQjN3V2VrSVVfMnRkczBIN1lIdFNSX2dUWENRQ1pMOXFR0gHkAUFVX3lxTE9zaWVlTTFnbGdiX2RLMi1GOUVhODh3ZWpueFlXUEJyYVhZSkhoZXJuZ3dPOUlzelBpMTFxdEpYc0E1Uk5Sc1BRMkNtajBfc1BnaEZ5NVA1MDhoYmt6b01kMXBTUDQwV1d2blRHZW55MkFGNS1KNDU4MG1KZWZ5T2RmbXFBWnpYVk1xOExtWHBIazIyTkRRWVRsSk5pZlp1SHA3T2ZISVBiT2gtczBGRDNTd0h0cm5qVzRaOFE0RXRtZHozVFlyZFpJc1hVUlVmVEZrVEdEWDg1WFY0WHBtOFY5cVRUNA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 25 Oct 2025 07:00:00 GMT",Business Standard,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Bank's Q2 consolidated net profit down 11% YoY on higher provisions - Business Standard Kotak Bank's Q2 consolidated net profit down 11% YoY on higher provisions  Business Standard,0.7003,0.177,0.823,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra acquires personal loan portfolio from Standard Chartered - Retail Banker International,Kotak Mahindra acquires personal loan portfolio from Standard Chartered  Retail Banker International,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOV1J5alFZX0xnX01xdkU3WHhUV3F0UVFiamxhb2w5eXctTzlNcjlvcGpjcm5mUjVtYll0VjI0bEQ0UGQxSUhNOF9mcUJreFNXanV2X0hwZjVYN2dfejFuVjNyQm8wQkI2VDN1aWt4QmlGR0NRdkxnQkJrQ2FGcURoWWx0Z3V4emRZ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 24 Jan 2025 08:00:00 GMT",Retail Banker International,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra acquires personal loan portfolio from Standard Chartered - Retail Banker International Kotak Mahindra acquires personal loan portfolio from Standard Chartered  Retail Banker International,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank To Consider Share Split - NDTV Profit,Kotak Mahindra Bank To Consider Share Split  NDTV Profit,https://news.google.com/rss/articles/CBMihAFBVV95cUxNaERvUV9iOF80c1VJLVh4U3MxWkVmamN4cDFISkhsNWt2YW03NnI5VWlZdVZhU19jX1BMNmc1N0VpRndlRS1vYkFvYmZkZkpwb0VHUGVqc1ZVTE5rX1lKSG9YdkQxY0tqa1pvTUxyOXRZLV9RS0pwdmd5alM4eG5rR3JQZlDSAYoBQVVfeXFMT29JLTZRblFtc2dsOTlmMnhMRGxzNGlfd0tVYy0yaWstdklhRFM4bWVsTXo2OUJ0bF9oc25JNHRMdko2aWFyaDNBX3l3TWNkUUtyUjF4dlI1d2l4dVBkMnBXTzNoNzNKMl9ndThSUG5yWEpaYk5sQ1IyN05JZkZhaHRxSHZhS2t2cnZB?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 14 Nov 2025 08:00:00 GMT",NDTV Profit,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank To Consider Share Split - NDTV Profit Kotak Mahindra Bank To Consider Share Split  NDTV Profit,0.8481,0.405,0.595,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Bank shares fall ahead of Q2 results; Here's what to expect - CNBC TV18,Kotak Bank shares fall ahead of Q2 results; Here's what to expect  CNBC TV18,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNLWY5TXMtTzFrTlFGVVo5cUxrNWhkWTZfeHkzN2JwcHg2dlFFQUNvN1NzZDhkcVFnTmVqNW85Yi1oZXlMdkFoWGxyUUwyelIyMFV4TnY4Y1dhSm96dDEyZmozbC1RZDlFQmx3OWlVcVhCdDYwc0JuenhrME5UU0tOOTNyMUktcVVCczlNeDMwSENndEItcm9mZmZUSU9aUDRJTDNVUGlod3ZCdW1vU2poLUhzV2Z3V3RBZHFXMmx6Tk9HRVnSAcgBQVVfeXFMTkhPTU0zM190Qlhmc29kaFRwbnBPaGlaRHNzRDNUWC02Q1NvbXJid0E3dVVHaVUxRE5UZi1YNjVpQ1ltY01pVkhTSlVFTlFpX0dNbHJ3OEg0NDA1M3FpbUdHZlZnR3hwSENnbXFHZ09aLWt6QmZkRnpubFJha3AydzBPVVlfMUdVSC1sSXZaLUY5ZW9ub2t4WGFyVW5KYmxMaXVBREFvN2VkWFB3SEphVGlLdmhVbzl1ellyU2RDTEdnMjdCMWRmRzM?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 24 Oct 2025 07:00:00 GMT",CNBC TV18,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Bank shares fall ahead of Q2 results; Here's what to expect - CNBC TV18 Kotak Bank shares fall ahead of Q2 results; Here's what to expect  CNBC TV18,0.5267,0.14,0.86,0.0,positive,GNews,2025-12-09 13:45:54
India's Kotak Mahindra Bank announces first stock split in 15 years - Reuters,India's Kotak Mahindra Bank announces first stock split in 15 years  Reuters,https://news.google.com/rss/articles/CBMikAFBVV95cUxOVWhVVHRMSnBGS1A0RXB3djhrWV9PcEVJN05VRGUxcVYxbVVoUFQzblR2QWpuOEtSLUxQNFZESFhIYTNHLWY3dGxPTGtxOE01dzlGVVZDU2dHQzlIMVJxQVNYWFJMeWNYbUZUVVJ1UHBZT3ZZalZRYlRPdG15OVFhRks0MEJGYzhjWjhERnYtQUc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 21 Nov 2025 08:00:00 GMT",Reuters,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,India's Kotak Mahindra Bank announces first stock split in 15 years - Reuters India's Kotak Mahindra Bank announces first stock split in 15 years  Reuters,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
Kotak Bank Shares Up 2.15% as Advances Rise 15.8% in Q2 - HDFC Sky,Kotak Bank Shares Up 2.15% as Advances Rise 15.8% in Q2  HDFC Sky,https://news.google.com/rss/articles/CBMisAFBVV95cUxNM1NiNXdLVVZZMmIzRHNZMk4wUmNxZjE4alVjYVdvYnIwWmlPdjNVN084UUI3RHRCUG1MZ0NQc0lGQTZIRThDOTJOcW15V0c2dlRraUVXNDRiUjB6R0k2NVdDRUpFS0FkX2JHMGc5ZlBDY2g3MEJiSHphTHgtRFVUanQ2anJfQVNuVWI2UGF4WDYzSlRIVGh0WDk5al9MUUNDRV8yeWRrZlVkTWhvVTF2NQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Mon, 06 Oct 2025 07:00:00 GMT",HDFC Sky,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Bank Shares Up 2.15% as Advances Rise 15.8% in Q2 - HDFC Sky Kotak Bank Shares Up 2.15% as Advances Rise 15.8% in Q2  HDFC Sky,0.5267,0.15,0.85,0.0,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra Bank stock split: Lender fixes board meet date to consider first such move in 15 years - livemint.com,Kotak Mahindra Bank stock split: Lender fixes board meet date to consider first such move in 15 years  livemint.com,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPV0JwZGJGa0lySy0tUDQ4VnR0T3lSallleXBEazBzZENxXzRpZ3p0a0FvcWhjV0pONjFoWDdsamxxTTZ5dTRDYjhNY2dRdTNFUUd0Y2hyXzE2OFRvTmdaNmVLQjZNQW9ucHRmY1M4aElab2ltd1E5UUZiMGNUQTFaenp1cnNNWWZuX0ZNam5SalpPeHdGSGo0cGExeGVuRThNZXJHejJheTRSa0dYTzVRWlMtMEZTUlh0UGlHMGtfU2dXc2VZeXZDTXZJS3Z6Z2NEbGhveVpqYURXbnZzbjFBclQ3SXdDb0lZMkpLVHlseE1vR0VrZ3JXLXdCRG5YSTTSAYQCQVVfeXFMTkVaZklMSGRnNEp5aTg5Wi1mT1RwU3Z6WHVLYnh0cUxkU3gxVnVkN29qSVJNUWxRU1d5X29FVGMyU2lLM1gzR3ZfeTZqRWtDZC1xR0hiODNnNktKektNcWtsbEF0Ykh5bzZuejlQS19YelFpc3NGVWVZSE12cUNwemlxTERrQmx3bllYRmlmVFl1Z0FLdjJkT014MFlHVHU4c1dxMVRZcmZ3X2NSbnVJZEJ5RXhFcC1RU1E2NTdHTGJkNGJFdGVpVGVyZ0tKRlBRQ29NSjFOZXByaDRHY05xX05sR2FPU050YW1JNVFYUUVhSnNvM0pnX2lzQ25DTFBNRkd1VXo?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 14 Nov 2025 08:00:00 GMT",livemint.com,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra Bank stock split: Lender fixes board meet date to consider first such move in 15 years - livemint.com Kotak Mahindra Bank stock split: Lender fixes board meet date to consider first such move in 15 years  livemint.com,0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
"Kotak Mahindra Bank Q2 Updates: Deposits Up 14.6%, Net Advances Rise Nearly 16% - NDTV Profit","Kotak Mahindra Bank Q2 Updates: Deposits Up 14.6%, Net Advances Rise Nearly 16%  NDTV Profit",https://news.google.com/rss/articles/CBMivAFBVV95cUxNTEw4T1BkWXZUSVpITUE2dmEydDJNUzhPYWhFTW5zaTVjWnM3aUhMTXZTWV9ITTZETk5xc19qRG81SkZISkl0ai1CM2tFbHZTOUQ0YjQwV20tSGhVU0dweVhBTHJTUEpUV0VwZGJpS3YxREV6NWtGQVB3NlhKaEcxc2w3YzFMN2dtVXl3MUk1ck5sN1d1WUV0RVU4bm83TWk3U29lekRfd3N5akdnQ0pva0VnS0VSa21UcTUxdNIBwgFBVV95cUxPUE1XNzhvLTM5ZTZYcXZaUHBDZ2tISmxLVUNwbnMtQ3FyZHBwVl9FZXMwYXlwMEpDa0ZSdWpHVEp5Z1c1RUlobURabXJYUDhWNnJfWFQzU1RGVmNraHZiYi1DeDRTTEhKbWdocXRaRkgxTTYxOU91YXNvbnBvdU9vbGNSb0dsc3JSUDRKUVo2anVIX01KSlgtTEdrUnpNN24zdmd0R1JMZEU1T3VPa2plXzdlZzcxQkZQbF9rbkhxcmxVUQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Sat, 04 Oct 2025 07:00:00 GMT",NDTV Profit,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,"Kotak Mahindra Bank Q2 Updates: Deposits Up 14.6%, Net Advances Rise Nearly 16% - NDTV Profit Kotak Mahindra Bank Q2 Updates: Deposits Up 14.6%, Net Advances Rise Nearly 16%  NDTV Profit",0.7003,0.167,0.833,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Bank Stock Split, Groww Results, India Shelter Fundraise Today - HDFC Sky","Kotak Bank Stock Split, Groww Results, India Shelter Fundraise Today  HDFC Sky",https://news.google.com/rss/articles/CBMihwFBVV95cUxOdGV2TUhVZlVOSlkzZnJUc1hndmZyZ3hsZkY5Z0VHb1lLOFFBSW9SbGl5d19JaVB6cU44Y0k3RGhiZ0dzNjY1MDNQWi1fLXZmVU1SNllNMEFUSGZnc05GbmQ3Xzc1ZHNFbE5pcTV1M3dKajJ6MmQ5WXBJS3AyMFJSSWdvM1JDdHM?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 21 Nov 2025 08:00:00 GMT",HDFC Sky,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Kotak Bank Stock Split, Groww Results, India Shelter Fundraise Today - HDFC Sky Kotak Bank Stock Split, Groww Results, India Shelter Fundraise Today  HDFC Sky",0.0,0.0,1.0,0.0,neutral,GNews,2025-12-09 13:45:54
"Kotak Bank shares gain on block deal worth ₹6,256 Crore - India Infoline","Kotak Bank shares gain on block deal worth ₹6,256 Crore  India Infoline",https://news.google.com/rss/articles/CBMinwFBVV95cUxNaFU0V2RNd1JmT2ZnN0JvQ0hQOUxza0ItNTdLTlZ6TTJLbXg1OWZMaVRoM1J5bk5wT3pMVEdTdHNiMnJsX18tcXREcVpsNUxITHVDYkVZTlRpdDUxbnVacTh1S2E3amNCVzJfQ0M2YTJvUjVpRW1pM293YkFNbE9fMDYtZlQ4aHRGVTNwVkx6VjV1cnI4cUFFcm51OVdCbDg?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 10 Sep 2025 07:00:00 GMT",India Infoline,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Kotak Bank shares gain on block deal worth ₹6,256 Crore - India Infoline Kotak Bank shares gain on block deal worth ₹6,256 Crore  India Infoline",0.802,0.397,0.45,0.153,positive,GNews,2025-12-09 13:45:54
Kotak Mahindra stock split: Bank announces 1:5 share split; aims to boost liquidity- what you need to kno - Times of India,Kotak Mahindra stock split: Bank announces 1:5 share split; aims to boost liquidity- what you need to kno  Times of India,https://news.google.com/rss/articles/CBMilwJBVV95cUxQZTEyOTZNVWJsT21WUTBnY2tnQTZweU1iX2dsNjc3YTBfd3dHYmlEZzV6bnNxSzhUN0FSY0w1d010a0ZLbWRSWXJqN1JMX3BxQUJNdDdtNERZeVpZbEpUSFRkZ0h3Y3d1QmxZRm0yRGFMUi14MEgxTHU3REs2dGlTWThaVnREM3JXeHRQYlVZUG01V0VPUl81bHE5T2pBRkc1UnZfM2NRbTlockR5dHhteV9sdUpHSVg2Q3UzVFpsaFJyaDByZ19Wc3FHcF9IYm5SR1FFVGhMUWdxWGkxbDlreUdpcDBpRXd5MjFxSzZTTS1FNmNTWXdGVDdjVHp2QXVCeUZXWFpQa2lFRDUwLUF1WXZua2JnY2PSAZwCQVVfeXFMTkJXWGlrRnMtc2NqbnM2NUVwNFN1Um9pQ3YxeHE0bmptUjlnMjhGUFhab29uU2h2NHF4bkFTR1B5ODd6VzhXZU11ckJJYUp0b28ycVF0OWpXRm9KdHQtdXdvOVlHM2hjcTlERUhwcXRhakVCWnU3N3pfTDZQLWJ2cVhuS0U3MWRxTG1oTXRndjFoaThuNlVsTmVVeDdDZ0pnaWdCejQtVnFfc0dKc1haU2tIb2xFRTFoa3MzS2hna0tzMDR4NGpvUExwNU5sRzZaQ2hFNHlGZks1eUlZTFV1dWptUG1UemtsNEJqX2JweXdXLUdfZ0hQa0ZrNmFUUWFRWS1ydnROLWtSM2h1MUJiOWplckY2Uld6Mkpkd3Q?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 21 Nov 2025 08:00:00 GMT",Times of India,Kotak Mahindra,Kotak Mahindra Bank,Private Banks,Kotak Mahindra stock split: Bank announces 1:5 share split; aims to boost liquidity- what you need to kno - Times of India Kotak Mahindra stock split: Bank announces 1:5 share split; aims to boost liquidity- what you need to kno  Times of India,0.8316,0.201,0.799,0.0,positive,GNews,2025-12-09 13:45:54
"Kotak Bank Share Price Inches Higher After ₹6,256 Crore Block Deal: Stock Market Today - Samco","Kotak Bank Share Price Inches Higher After ₹6,256 Crore Block Deal: Stock Market Today  Samco",https://news.google.com/rss/articles/CBMiywFBVV95cUxNRm1LS05SeGlPZVJ1YllLcGpWLW1SenNRbVhwanh0WHhKQkxBYTNHZThwVFV2bDZqUFRSUnlqN3A5OUFfRWZIQTU5eTRxVEhtc0tla0FxZ09BelhieWZxRFIwWFlkM05xMXB3NHRiR1BOZUgzRW1ucnNycVRtTXBmekdTeVlwV3JlNnd2RVZzc0hHMUNQbUctYTRJSXpYNVpZN1NQR2tzNkNmTmpRZDN0c2dIdU9TemJDRFpsSTB6OWZaaWE4RGJ1aU5QSQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 10 Sep 2025 07:00:00 GMT",Samco,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Kotak Bank Share Price Inches Higher After ₹6,256 Crore Block Deal: Stock Market Today - Samco Kotak Bank Share Price Inches Higher After ₹6,256 Crore Block Deal: Stock Market Today  Samco",-0.34,0.118,0.726,0.156,negative,GNews,2025-12-09 13:45:54
"Kotak Bank shares gain amid Rs 6,256 crore block deal, Sumitomo Mitsui likely seller - Moneycontrol","Kotak Bank shares gain amid Rs 6,256 crore block deal, Sumitomo Mitsui likely seller  Moneycontrol",https://news.google.com/rss/articles/CBMi4gFBVV95cUxNZ01ydnVjZzZHSXB0bU9CV0E1a0hHajlpZDdZT2JMNkMzU2lpOEVIcWUxNE1PUWlza1NRT0FrNEoxeTRjV2JzZWxaTHhPZm4wdXRvOG1OSmR2ek9PbFFHNVRtZjdGZjRyZTJYWTROQ0VRRWhfbnY0eExUWHZBX2pzTnl4NkRRZnN6cTJyVWp3Nl9WTFJzUksyOTFqMTN5c1ItZ1lCWmhCa0tIc2hDUDNCTi1FQWdQNnNPRWJRV3hrUWQxRGVqTWNZOUFpd3dwYk9hYUJFTTdDcDU1dE5aSEV0Z1RR0gHnAUFVX3lxTE1ZaF9aUDRUMVI2UWpOelQwYldqdk1WU1AzenBFV0ZLemhwQUlQRGluVlN6YVhXVnZhUkxYdGhHOUpKajVYWl9nenVuVjdrWEtaNVhZS0Y2dDRqMmFFUmpWWk9ZbUJUalhnUkJSOUdhS1pPYjNialYyS2YxQkRXckZnT0xoQnVPOWVqUzJManJmVmozWE85alBRRmY0OWUyWnV4dndSWXRuWWNWZVA3NmxmT2pELU9sWjUwZExYLS1hUHJmNHAtaWNPRDJycEF1S0ZVT1NqWk5kQndPUF9USEM5VFVkM0VWMA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Wed, 10 Sep 2025 07:00:00 GMT",Moneycontrol,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Kotak Bank shares gain amid Rs 6,256 crore block deal, Sumitomo Mitsui likely seller - Moneycontrol Kotak Bank shares gain amid Rs 6,256 crore block deal, Sumitomo Mitsui likely seller  Moneycontrol",0.6597,0.267,0.595,0.138,positive,GNews,2025-12-09 13:45:54
"Kotak Bank cuts SME loan processing time, aims to double portfolio in 3 years - financialexpress.com","Kotak Bank cuts SME loan processing time, aims to double portfolio in 3 years  financialexpress.com",https://news.google.com/rss/articles/CBMi4AFBVV95cUxNVTJlQjJVOXZ0emQzWWF3c2hRbVRudzZlUEhwM2Q3NmlSU3dkcFFtUUdLdHFnUXNBMFZ3bS0zWWhsUFNmaFlheGJIWXlrV3pCVHUtZ3BRZ3h3UWtYRS1iSk9jUC1kcWVwZ3VFZEVrQ0E5WkVURGtUdWIzaWVwclFLWG95T3lxamVPTkpHSjY3VXZmSDdjbVBzQmRWdFVVTi01RGZMV2FfTGtHN1UtMmc2M1hWaWtSMU5JWGlmS0Z6YVZjTldmeTM1elJvSmN0Q2ZRQjRyNjVlcTNMLVpfQWQ5S9IB5wFBVV95cUxNT1NpUS1yLUxDYUdkbU42TFZ2ZEZFeV9kVjdRTWQtREwyemxlMU5DcHZmbFUxVXF1NjZscnVIVlQxX2NBLUtTMklXRkNVb3J0VWg0YlFPMWh0TDQwZDBvbXRJWmdiY3dSdFJralVJN3MyR3BQYXY3OTlwUWxPMGw0RGNDOGRuODVBeVlyM0M5VmtSazhyck9nSG9hYzlXaFFLOGQzb05wMTI4ZzlGbjg1TXNhNkZPYzZTcmJJeTJxN1hNVm4wdF9GUkxFQjVtUGx5U0EySy1EcDhRRkw4X1l1T0VMMVQ4OXc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,"Fri, 21 Nov 2025 08:00:00 GMT",financialexpress.com,Kotak Bank,Kotak Mahindra Bank,Private Banks,"Kotak Bank cuts SME loan processing time, aims to double portfolio in 3 years - financialexpress.com Kotak Bank cuts SME loan processing time, aims to double portfolio in 3 years  financialexpress.com",-0.5267,0.0,0.868,0.132,negative,GNews,2025-12-09 13:45:54
